Q01815	Q9P0X4	29.787	282	159	8	510	756	1157	1434	8.93e-20	97.1
Q01815	Q9P0X4	26.103	272	160	5	1211	1479	632	865	5.01e-19	94.7
Q01815	Q9P0X4	23.588	301	172	10	126	416	1489	1741	1.60e-14	79.7
Q01815	Q9P0X4	23.102	303	189	6	890	1192	630	888	3.34e-14	79.0
Q01815	Q9P0X4	31.217	189	123	4	872	1055	49	235	1.71e-12	73.2
Q01815	Q9P0X4	34.066	91	49	3	1097	1187	339	418	1.14e-08	60.5
Q01815	Q9P0X4	28.022	182	104	5	1215	1388	75	237	1.07e-05	50.8
Q01815	Q9P0X4	36.697	109	62	2	570	675	129	233	6.69e-05	48.1
Q01815	Q9P0X4	27.778	90	51	3	689	775	340	418	0.001	43.9
Q01815	Q9UI33	28.163	909	546	29	768	1641	921	1757	1.83e-80	295
Q01815	Q9UI33	27.988	343	209	9	111	438	116	435	9.17e-32	136
Q01815	Q9UI33	28.923	325	184	8	113	428	1045	1331	1.43e-30	132
Q01815	Q9UI33	28.289	304	164	7	1215	1499	573	841	8.36e-26	117
Q01815	Q9UI33	28.197	305	194	6	489	780	546	838	9.95e-25	113
Q01815	Q9UI33	25.588	340	212	9	879	1195	108	429	1.66e-21	102
Q01815	Q9UI33	29.310	232	149	6	540	759	1382	1610	1.74e-19	96.3
Q01815	Q9UI33	21.484	647	371	23	518	1063	124	734	2.98e-19	95.5
Q01815	Q9UI33	24.062	320	198	9	509	794	1043	1351	4.17e-19	94.7
Q01815	Q9UI33	25.087	287	150	8	154	426	1393	1628	3.04e-14	79.0
Q01815	Q9UI33	21.498	414	252	13	24	431	491	837	3.29e-13	75.5
Q01815	Q9UI33	20.863	278	128	8	1252	1475	160	399	3.79e-05	48.9
Q01815	O43497	30.745	644	357	14	881	1480	1257	1855	4.22e-77	285
Q01815	O43497	32.198	323	195	8	446	760	665	971	3.18e-37	154
Q01815	O43497	28.809	361	192	9	114	425	71	415	1.74e-29	129
Q01815	O43497	26.217	267	157	5	1215	1479	739	967	5.40e-27	120
Q01815	O43497	29.085	306	147	11	120	418	739	981	5.17e-24	111
Q01815	O43497	26.966	267	181	5	505	759	1593	1857	1.32e-22	106
Q01815	O43497	25.131	382	209	11	868	1187	47	413	3.81e-21	101
Q01815	O43497	22.296	453	279	13	763	1197	595	992	1.72e-18	92.8
Q01815	O43497	26.087	184	105	4	1215	1388	77	239	4.24e-05	48.9
Q01815	O43497	34.862	109	64	2	570	675	131	235	1.41e-04	47.0
Q01815	O43497	27.273	88	53	2	689	776	337	413	3.26e-04	45.8
Q01815	O95180	30.929	624	353	14	876	1465	1270	1849	1.12e-76	284
Q01815	O95180	33.226	310	179	7	483	776	750	1047	6.49e-38	156
Q01815	O95180	28.760	379	195	9	104	428	80	437	1.02e-33	143
Q01815	O95180	32.087	321	178	9	103	413	1273	1563	5.02e-31	134
Q01815	O95180	28.804	368	175	12	78	431	758	1052	3.09e-27	121
Q01815	O95180	26.838	272	158	6	1211	1479	785	1018	3.69e-27	121
Q01815	O95180	23.214	392	254	8	514	885	1607	1971	8.00e-23	107
Q01815	O95180	28.440	327	182	11	477	756	1237	1558	2.07e-22	105
Q01815	O95180	24.684	316	186	8	889	1200	782	1049	5.12e-19	94.7
Q01815	O95180	25.000	320	199	9	873	1183	1590	1877	3.02e-18	92.0
Q01815	O95180	30.736	231	147	6	835	1055	29	256	6.60e-17	87.8
Q01815	O95180	23.232	297	164	11	111	394	1604	1849	8.81e-12	70.9
Q01815	O95180	33.333	96	51	3	1092	1187	355	437	4.28e-09	62.0
Q01815	O95180	25.871	201	109	6	1215	1399	96	272	1.13e-06	53.9
Q01815	O95180	34.862	109	64	2	570	675	150	254	1.72e-05	50.1
Q01815	O95180	26.168	107	66	2	689	795	361	454	1.94e-04	46.6
Q01815	O95180	25.000	100	56	1	1380	1479	342	422	2.8	32.7
Q01815	Q8IZF0	27.417	631	399	19	905	1512	891	1485	3.31e-56	216
Q01815	Q8IZF0	22.326	645	382	19	162	778	74	627	1.14e-24	113
Q01815	Q8IZF0	26.050	357	202	12	118	455	885	1198	1.21e-21	103
Q01815	Q8IZF0	21.267	663	412	21	867	1480	2	603	1.44e-19	96.3
Q01815	Q8IZF0	23.902	205	139	4	566	757	1251	1451	1.02e-12	73.9
Q01815	Q8IZF0	24.645	211	104	6	616	780	985	1186	6.13e-06	51.6
Q01815	Q8IZF0	23.723	274	142	8	544	758	62	327	2.40e-04	46.2
Q01815	Q8IZF0	19.333	300	166	7	126	409	1212	1451	7.86e-04	44.7
Q01815	Q8NEC5	25.806	217	130	5	514	714	437	638	2.37e-13	75.5
Q01815	Q8NEC5	24.324	222	128	7	1215	1423	443	637	2.53e-09	62.4
Q01815	Q8NEC5	23.827	277	180	9	32	290	342	605	2.71e-07	55.8
Q01815	Q8NEC5	23.729	177	116	5	889	1052	436	606	2.49e-05	49.3
Q01815	Q8NHX9	22.510	733	421	29	495	1174	64	702	7.24e-12	70.5
Q01815	Q8NHX9	18.197	588	302	18	997	1479	184	697	1.45e-07	56.6
Q01815	Q8NHX9	23.762	303	189	10	132	424	440	710	1.03e-05	50.4
Q01815	Q96P56	24.398	332	226	9	530	849	114	432	1.71e-10	65.9
Q01815	Q96P56	18.403	288	179	5	1214	1485	103	350	5.09e-07	54.7
Q01815	Q96P56	19.588	388	217	13	56	422	48	361	1.99e-04	46.2
Q01815	Q96P56	19.097	288	164	9	901	1170	109	345	7.10e-04	44.3
Q01815	Q9ULQ1	21.687	332	215	9	120	444	437	730	1.76e-09	62.8
Q01815	Q9ULQ1	20.275	291	169	7	1215	1479	437	690	1.91e-08	59.3
Q01815	Q9ULQ1	21.241	532	353	17	381	860	294	811	1.79e-06	53.1
Q01815	Q9ULQ1	20.082	244	168	8	939	1179	481	700	5.78e-05	48.1
Q01815	Q9ULQ1	23.469	98	62	2	1098	1195	263	347	0.39	35.4
Q01815	Q9ULQ1	25.481	208	134	6	555	760	139	327	0.68	34.7
Q01815	Q7RTX7	24.194	248	151	9	536	773	104	324	6.71e-09	60.5
Q01815	Q7RTX7	24.434	221	111	8	964	1176	151	323	1.24e-07	56.2
Q01815	Q7RTX7	22.705	207	118	5	1278	1484	151	315	1.56e-07	55.8
Q01815	Q7RTX7	22.744	277	143	9	155	424	113	325	2.26e-07	55.5
Q01815	Q14721	22.172	221	147	7	1218	1431	195	397	1.02e-07	57.0
Q01815	Q14721	21.591	176	111	4	897	1056	186	350	0.13	37.0
Q01815	Q86XQ3	23.708	329	174	11	113	431	43	304	1.10e-07	56.2
Q01815	Q86XQ3	20.259	232	134	5	940	1167	85	269	8.40e-06	50.1
Q01815	Q86XQ3	21.591	264	164	8	1215	1476	46	268	1.83e-05	49.3
Q01815	Q86XQ3	22.591	301	204	7	506	804	32	305	6.20e-05	47.4
Q01815	Q92953	26.496	117	77	2	1262	1377	244	352	1.47e-07	56.6
Q01815	Q92953	22.093	172	107	5	901	1056	194	354	0.019	40.0
Q01815	Q4G0N8	25.781	128	87	3	1215	1341	607	727	1.68e-05	50.1
Q01815	Q4G0N8	24.265	136	92	4	115	249	602	727	0.006	41.6
Q01815	Q4G0N8	26.357	129	83	4	512	630	599	725	0.68	34.7
Q01815	Q4G0N8	21.212	132	87	3	889	1009	601	726	8.6	31.2
Q01815	P16389	27.586	174	107	5	534	696	200	365	2.49e-05	48.9
Q01815	Q9H3M0	24.084	191	119	5	557	740	223	394	1.42e-04	46.6
Q01815	Q9H3M0	25.000	172	109	5	1260	1429	231	384	2.09e-04	45.8
Q01815	Q9H3M0	23.944	142	88	4	933	1065	222	352	0.007	41.2
Q01815	Q8TDN2	24.227	194	133	4	1216	1405	264	447	2.07e-04	46.2
Q01815	Q8TDN2	21.799	289	175	10	520	779	263	529	0.28	35.8
Q01815	Q8TDN2	19.255	161	102	4	909	1044	269	426	1.5	33.5
Q01815	Q9P0L9	22.513	191	124	5	625	810	451	622	3.68e-04	45.4
Q01815	Q9P0L9	21.390	187	118	5	1246	1416	350	523	5.96e-04	44.7
Q01815	Q96RP8	35.165	91	51	2	606	696	267	349	5.21e-04	44.7
Q01815	P22001	30.435	138	80	5	567	696	306	435	7.05e-04	44.3
Q01815	Q16322	30.508	118	61	4	611	726	335	433	8.00e-04	44.3
Q01815	Q16322	26.400	125	68	4	944	1056	282	394	0.18	36.6
Q01815	P22459	25.564	133	81	4	546	666	367	493	0.001	43.9
Q01815	P22459	22.835	127	73	4	944	1056	382	497	0.14	37.0
Q01815	Q09470	34.568	81	45	2	616	696	291	363	0.001	43.9
Q01815	P17658	22.556	133	72	3	944	1056	274	395	0.001	43.5
Q01815	P17658	39.286	56	34	0	611	666	336	391	0.002	42.7
Q01815	P22460	28.696	115	67	2	567	666	335	449	0.002	43.1
Q01815	Q13563	24.490	147	93	3	625	771	571	699	0.002	43.1
Q01815	Q13563	23.137	255	146	9	1246	1485	471	690	0.56	35.0
Q01815	P56696	24.852	169	99	7	126	283	101	252	0.008	41.2
Q01815	Q96KK3	22.754	167	105	4	1270	1432	292	438	0.009	40.8
Q01815	Q96KK3	35.294	51	33	0	616	666	341	391	0.059	38.1
Q01815	Q96KK3	22.581	155	100	7	159	309	272	410	6.8	31.2
Q01815	Q96KK3	20.863	139	84	5	932	1057	271	396	8.7	31.2
Q01815	Q9BQ31	30.435	115	71	4	562	668	228	341	0.010	40.4
Q01815	Q9BQ31	20.741	135	87	4	932	1057	221	344	9.2	30.8
Q01815	Q9NSA2	21.154	260	165	9	475	720	143	376	0.017	40.0
Q01815	Q9NSA2	23.214	224	120	7	1261	1482	241	414	0.061	38.1
Q01815	O43526	22.816	206	129	9	91	283	58	246	0.021	39.7
Q01815	Q9UIX4	21.277	188	113	4	894	1057	221	397	0.024	39.3
Q01815	Q9UK17	23.664	131	86	2	1247	1377	222	338	0.028	39.3
Q01815	Q9UK17	22.840	162	104	5	560	720	230	371	0.038	38.9
Q01815	Q8TDN1	21.801	211	137	6	614	821	334	519	0.041	38.5
Q01815	Q8TDN1	21.164	189	114	5	901	1065	222	399	0.13	37.0
Q01815	Q9NZV8	26.364	110	79	2	560	668	233	341	0.043	38.5
Q01815	Q9NZV8	23.664	131	86	2	1247	1377	225	341	0.047	38.5
Q01815	Q9ULS6	32.000	75	49	1	600	672	276	350	0.11	37.4
Q01815	Q9ULS6	22.764	123	75	3	944	1057	238	349	0.19	36.2
Q01815	O95125	32.308	65	41	2	815	876	146	210	0.12	37.4
Q01815	Q9BSV6	26.214	103	69	4	761	860	82	180	0.13	36.6
Q01815	Q5TAH2	27.586	87	57	2	1254	1340	643	723	0.13	37.4
Q01815	Q5TAH2	25.439	114	77	3	157	270	638	743	1.6	33.5
Q01815	Q96KS0	29.091	110	64	5	1950	2050	4	108	0.18	36.2
Q01815	Q14003	23.282	262	154	11	505	721	268	527	0.19	36.6
Q01815	A8MU46	25.210	119	72	4	758	863	127	241	0.27	35.8
Q01815	A8MU46	28.972	107	66	4	760	856	88	194	6.8	31.2
Q01815	Q9NTG1	19.141	256	166	7	1224	1458	1973	2208	0.61	35.0
Q01815	Q03721	25.000	168	99	6	877	1037	231	378	0.67	34.7
Q01815	Q03721	37.736	53	33	0	616	668	346	398	7.5	31.2
Q01815	P08173	27.049	122	72	3	755	875	219	324	0.72	34.7
Q01815	Q8N715	26.214	103	65	3	1940	2034	124	223	1.7	33.5
Q01815	Q96PR1	25.749	167	101	6	616	777	347	495	1.8	33.5
Q01815	Q96PR1	23.810	168	99	6	877	1037	234	379	5.3	31.6
Q01815	Q6PII3	25.225	111	69	3	751	861	59	155	2.0	33.1
Q01815	P14317	29.474	95	55	5	765	854	258	345	2.5	32.7
Q01815	Q13477	28.378	74	49	1	788	861	205	274	2.7	32.3
Q01815	Q6IE37	37.500	56	31	1	1792	1847	34	85	3.2	32.7
Q01815	P48547	28.571	119	68	4	616	729	310	416	3.4	32.3
Q01815	P48547	23.841	151	91	4	877	1016	195	332	6.5	31.6
Q01815	O75618	28.261	92	52	4	1779	1863	136	220	4.1	32.0
Q01815	Q9NZM6	22.857	245	159	9	625	869	381	595	5.3	31.6
Q01815	P35070	33.333	54	34	2	469	521	34	86	5.8	30.8
Q01815	Q96NA2	34.940	83	41	5	804	877	323	401	8.9	30.8
Q01815	P49916	28.571	63	45	0	1477	1539	521	583	9.5	31.2
Q9D103	Q01628	67.961	103	32	1	1	102	22	124	4.21e-46	144
Q9D103	Q01629	65.049	103	35	1	1	102	21	123	1.45e-44	140
Q9D103	P13164	65.049	103	35	1	1	102	1	103	2.23e-43	137
Q9D103	C9JQL5	67.816	87	27	1	1	86	22	108	8.82e-38	123
Q9D103	A6NNB3	45.882	85	43	1	2	86	6	87	2.83e-24	89.4
Q9D103	A6NMD0	47.826	69	33	1	34	102	152	217	4.06e-17	72.8
Q9D103	Q7Z6L0	31.944	72	45	2	34	105	267	334	2.41e-04	38.5
Q9D103	A0A1B0GWB2	34.211	76	43	3	34	105	188	260	0.003	35.0
Q9D103	Q14766	23.810	84	58	2	13	96	867	944	0.74	28.5
Q9D103	P09848	26.154	65	35	1	2	66	1862	1913	3.1	26.6
Q9D103	B4DJY2	23.256	86	63	1	2	87	6	88	3.7	25.8
Q9D103	Q9NZK5	48.387	31	13	2	28	57	193	221	5.2	25.8
Q9ESJ7	Q5VVH5	82.308	260	45	1	1	259	1	260	8.31e-158	438
Q9ESJ7	Q9UHL0	30.556	72	43	4	165	231	308	377	1.1	30.4
Q9ESJ7	Q03001	25.000	96	70	2	15	109	4967	5061	1.8	30.0
Q9ESJ7	Q8N1W1	29.268	82	45	3	22	102	728	797	1.9	29.6
Q9ESJ7	Q96EV2	44.828	29	15	1	156	183	422	450	2.1	29.6
Q9ESJ7	P25791	30.233	43	30	0	156	198	24	66	2.4	28.5
Q9ESJ7	P57058	29.268	41	24	1	93	128	103	143	3.0	28.9
Q9JMH3	Q9Y3R4	68.966	377	116	1	1	376	1	377	0.0	548
Q9JMH3	Q9UQ49	40.051	392	185	9	20	370	24	406	8.81e-87	268
Q9JMH3	Q8WWR8	41.734	369	198	9	14	374	17	376	2.03e-74	238
Q9JMH3	Q8WWR8	42.308	104	57	1	275	375	361	464	5.41e-21	94.0
Q9JMH3	Q99519	29.144	374	194	23	17	362	74	404	5.14e-14	72.8
Q9JMH3	Q5T5Y3	27.586	58	35	2	169	221	453	508	2.7	30.0
Q9JMH3	Q6PI48	44.000	25	14	0	279	303	501	525	7.3	28.5
Q9JMH3	O60909	39.583	48	27	2	267	312	136	183	7.3	28.5
Q78IQ7	Q6P5W5	71.184	642	161	5	24	660	25	647	0.0	791
Q78IQ7	Q504Y0	33.130	655	367	19	46	658	64	689	3.01e-89	292
Q78IQ7	Q15043	28.968	504	262	15	199	658	38	489	5.76e-52	186
Q78IQ7	Q9C0K1	29.048	420	221	9	280	658	74	457	1.19e-44	165
Q78IQ7	Q9ULF5	49.686	159	73	2	509	660	669	827	2.25e-42	164
Q78IQ7	Q9ULF5	23.350	197	119	4	280	450	337	527	2.43e-05	47.4
Q78IQ7	Q13433	46.784	171	81	4	500	660	581	751	1.31e-40	158
Q78IQ7	Q13433	21.978	182	121	4	280	441	264	444	3.25e-06	50.1
Q78IQ7	Q92504	31.804	327	194	8	327	630	125	445	4.94e-33	132
Q78IQ7	Q6ZMH5	31.694	366	217	9	280	630	158	505	5.02e-26	112
Q78IQ7	Q96H72	28.686	373	206	13	308	656	35	371	3.82e-23	101
Q78IQ7	Q8N1S5	31.624	117	72	2	512	620	196	312	3.34e-05	46.2
Q78IQ7	Q9NUM3	33.621	116	68	4	514	620	149	264	5.23e-05	45.4
Q78IQ7	Q9NP94	34.862	109	63	3	518	620	173	279	0.087	35.4
Q78IQ7	P0DPE8	31.034	58	38	1	394	449	24	81	0.26	32.7
Q78IQ7	A8MWV9	31.034	58	38	1	394	449	24	81	0.26	32.7
Q78IQ7	Q9Y371	30.556	72	43	1	36	107	31	95	0.50	33.1
Q78IQ7	Q14833	28.409	88	52	2	298	374	694	781	1.2	32.0
Q78IQ7	Q8TDX9	30.667	75	51	1	317	390	2593	2667	5.4	30.0
Q78IQ7	O95714	26.966	89	61	2	78	166	749	833	6.3	30.0
Q78IQ7	Q13530	26.718	131	78	6	341	459	9	133	8.2	29.3
Q78IQ7	Q9NSC5	39.216	51	29	1	124	172	212	262	8.9	28.9
Q78IQ7	Q5J8M3	46.429	28	15	0	116	143	155	182	9.8	28.5
Q9D067	Q8TC05	69.444	720	200	13	1	707	1	713	0.0	936
Q9D067	O75116	35.417	48	31	0	317	364	513	560	2.3	31.6
Q9D067	Q15916	32.000	50	32	1	242	289	89	138	3.2	30.8
Q9D067	Q12860	28.333	60	41	1	147	206	510	567	3.3	30.8
Q9D067	Q96MT4	37.778	45	23	2	216	259	7	47	3.7	29.3
Q9D067	Q7Z407	40.000	40	23	1	613	651	2855	2894	4.3	30.4
